0,1,2,3,4,5
1008,1008,1004,11,1008,1008
1008,1004,11,1008,1008,196
1004,11,1008,1008,196,241
11,1008,1008,196,241,1012
1008,1008,196,241,1012,1008
1008,196,241,1012,1008,277
196,241,1012,1008,277,1160
241,1012,1008,277,1160,312
1012,1008,277,1160,312,1008
1008,277,1160,312,1008,1009
277,1160,312,1008,1009,277
1160,312,1008,1009,277,423
312,1008,1009,277,423,125
1008,1009,277,423,125,388
1009,277,423,125,388,1008
277,423,125,388,1008,1002
423,125,388,1008,1002,1001
125,388,1008,1002,1001,1008
388,1008,1002,1001,1008,13
1008,1002,1001,1008,13,971
1002,1001,1008,13,971,50
1001,1008,13,971,50,811
1008,13,971,50,811,123
13,971,50,811,123,881
971,50,811,123,881,882
50,811,123,881,882,196
811,123,881,882,196,1010
123,881,882,196,1010,314
881,882,196,1010,314,652
882,196,1010,314,652,652
196,1010,314,652,652,919
1010,314,652,652,919,653
314,652,652,919,653,652
652,652,919,653,652,1008
652,919,653,652,1008,428
919,653,652,1008,428,428
653,652,1008,428,428,390
652,1008,428,428,390,390
1008,428,428,390,390,428
428,428,390,390,428,390
428,390,390,428,390,429
390,390,428,390,429,1008
390,428,390,429,1008,1002
428,390,429,1008,1002,1009
390,429,1008,1002,1009,1008
429,1008,1002,1009,1008,390
1008,1002,1009,1008,390,390
1002,1009,1008,390,390,350
1009,1008,390,390,350,389
1008,390,390,350,389,389
390,390,350,389,389,390
390,350,389,389,390,924
350,389,389,390,924,78
389,389,390,924,78,883
389,390,924,78,883,390
390,924,78,883,390,1001
924,78,883,390,1001,1001
78,883,390,1001,1001,1001
883,390,1001,1001,1001,1001
390,1001,1001,1001,1001,735
1001,1001,1001,1001,735,1009
1001,1001,1001,735,1009,1008
1001,1001,735,1009,1008,971
1001,735,1009,1008,971,1113
735,1009,1008,971,1113,1009
1009,1008,971,1113,1009,970
1008,971,1113,1009,970,1084
971,1113,1009,970,1084,8
1113,1009,970,1084,8,733
1009,970,1084,8,733,307
970,1084,8,733,307,1312
1084,8,733,307,1312,1042
8,733,307,1312,1042,1008
733,307,1312,1042,1008,239
307,1312,1042,1008,239,238
1312,1042,1008,239,238,1043
1042,1008,239,238,1043,155
1008,239,238,1043,155,276
239,238,1043,155,276,165
238,1043,155,276,165,1001
1043,155,276,165,1001,1001
155,276,165,1001,1001,1043
276,165,1001,1001,1043,156
165,1001,1001,1043,156,1008
1001,1001,1043,156,1008,1009
1001,1043,156,1008,1009,308
1043,156,1008,1009,308,1075
156,1008,1009,308,1075,1074
1008,1009,308,1075,1074,1008
1009,308,1075,1074,1008,1272
308,1075,1074,1008,1272,313
1075,1074,1008,1272,313,1009
1074,1008,1272,313,1009,277
1008,1272,313,1009,277,153
1272,313,1009,277,153,1008
313,1009,277,153,1008,1008
1009,277,153,1008,1008,1008
277,153,1008,1008,1008,313
153,1008,1008,1008,313,313
1008,1008,1008,313,313,311
1008,1008,313,313,311,1008
1008,313,313,311,1008,1222
313,313,311,1008,1222,157
313,311,1008,1222,157,1009
311,1008,1222,157,1009,313
1008,1222,157,1009,313,1008
1222,157,1009,313,1008,1008
157,1009,313,1008,1008,1001
1009,313,1008,1008,1001,1001
313,1008,1008,1001,1001,1001
1008,1008,1001,1001,1001,1008
1008,1001,1001,1001,1008,1223
1001,1001,1001,1008,1223,1009
1001,1001,1008,1223,1009,1008
1001,1008,1223,1009,1008,1009
1008,1223,1009,1008,1009,883
1223,1009,1008,1009,883,615
1009,1008,1009,883,615,1119
1008,1009,883,615,1119,307
1009,883,615,1119,307,276
883,615,1119,307,276,307
615,1119,307,276,307,346
1119,307,276,307,346,202
307,276,307,346,202,78
276,307,346,202,78,1032
307,346,202,78,1032,167
346,202,78,1032,167,1008
202,78,1032,167,1008,202
78,1032,167,1008,202,1027
1032,167,1008,202,1027,1027
167,1008,202,1027,1027,1008
1008,202,1027,1027,1008,1027
202,1027,1027,1008,1027,1008
1027,1027,1008,1027,1008,1008
1027,1008,1027,1008,1008,779
1008,1027,1008,1008,779,1087
1027,1008,1008,779,1087,1125
1008,1008,779,1087,1125,1008
1008,779,1087,1125,1008,1008
779,1087,1125,1008,1008,779
1087,1125,1008,1008,779,779
1125,1008,1008,779,779,733
1008,1008,779,779,733,1009
1008,779,779,733,1009,1330
779,779,733,1009,1330,1008
779,733,1009,1330,1008,388
733,1009,1330,1008,388,162
1009,1330,1008,388,162,128
1330,1008,388,162,128,86
1008,388,162,128,86,1122
388,162,128,86,1122,922
162,128,86,1122,922,1009
128,86,1122,922,1009,1010
86,1122,922,1009,1010,1008
1122,922,1009,1010,1008,652
922,1009,1010,1008,652,390
1009,1010,1008,652,390,1359
1010,1008,652,390,1359,1008
1008,652,390,1359,1008,42
652,390,1359,1008,42,1049
390,1359,1008,42,1049,1008
1359,1008,42,1049,1008,1008
1008,42,1049,1008,1008,1008
42,1049,1008,1008,1008,2
1049,1008,1008,1008,2,1240
1008,1008,1008,2,1240,1008
1008,1008,2,1240,1008,1009
1008,2,1240,1008,1009,195
2,1240,1008,1009,195,883
1240,1008,1009,195,883,994
1008,1009,195,883,994,1008
1009,195,883,994,1008,994
195,883,994,1008,994,196
883,994,1008,994,196,239
994,1008,994,196,239,1010
1008,994,196,239,1010,276
994,196,239,1010,276,809
196,239,1010,276,809,275
239,1010,276,809,275,1367
1010,276,809,275,1367,1008
276,809,275,1367,1008,1181
809,275,1367,1008,1181,656
275,1367,1008,1181,656,1122
1367,1008,1181,656,1122,737
1008,1181,656,1122,737,11
1181,656,1122,737,11,81
656,1122,737,11,81,960
1122,737,11,81,960,849
737,11,81,960,849,162
11,81,960,849,162,200
81,960,849,162,200,200
960,849,162,200,200,1188
849,162,200,200,1188,162
162,200,200,1188,162,1008
200,200,1188,162,1008,1010
200,1188,162,1008,1010,1009
1188,162,1008,1010,1009,850
162,1008,1010,1009,850,1151
1008,1010,1009,850,1151,1009
1010,1009,850,1151,1009,881
1009,850,1151,1009,881,1009
850,1151,1009,881,1009,1087
1151,1009,881,1009,1087,1087
1009,881,1009,1087,1087,277
881,1009,1087,1087,277,1008
1009,1087,1087,277,1008,1086
1087,1087,277,1008,1086,652
1087,277,1008,1086,652,1009
277,1008,1086,652,1009,922
1008,1086,652,1009,922,1036
1086,652,1009,922,1036,654
652,1009,922,1036,654,12
1009,922,1036,654,12,1009
922,1036,654,12,1009,42
1036,654,12,1009,42,47
654,12,1009,42,47,352
12,1009,42,47,352,156
1009,42,47,352,156,1001
42,47,352,156,1001,1008
47,352,156,1001,1008,884
352,156,1001,1008,884,885
156,1001,1008,884,885,970
1001,1008,884,885,970,1008
1008,884,885,970,1008,1008
884,885,970,1008,1008,1001
885,970,1008,1008,1001,346
970,1008,1008,1001,346,1399
1008,1008,1001,346,1399,1361
1008,1001,346,1399,1361,1437
1001,346,1399,1361,1437,1399
346,1399,1361,1437,1399,460
1399,1361,1437,1399,460,313
1361,1437,1399,460,313,1361
1437,1399,460,313,1361,276
1399,460,313,1361,276,163
460,313,1361,276,163,311
313,1361,276,163,311,1008
1361,276,163,311,1008,1234
276,163,311,1008,1234,1426
163,311,1008,1234,1426,1008
311,1008,1234,1426,1008,577
1008,1234,1426,1008,577,891
1234,1426,1008,577,891,577
1426,1008,577,891,577,500
1008,577,891,577,500,1008
577,891,577,500,1008,196
891,577,500,1008,196,812
577,500,1008,196,812,313
500,1008,196,812,313,614
1008,196,812,313,614,314
196,812,313,614,314,1037
812,313,614,314,1037,422
313,614,314,1037,422,538
614,314,1037,422,538,276
314,1037,422,538,276,1313
1037,422,538,276,1313,238
422,538,276,1313,238,1009
538,276,1313,238,1009,970
276,1313,238,1009,970,195
1313,238,1009,970,195,772
238,1009,970,195,772,1007
1009,970,195,772,1007,736
970,195,772,1007,736,613
195,772,1007,736,613,614
772,1007,736,613,614,614
1007,736,613,614,614,353
736,613,614,614,353,79
613,614,614,353,79,1001
614,614,353,79,1001,1008
614,353,79,1001,1008,806
353,79,1001,1008,806,41
79,1001,1008,806,41,352
1001,1008,806,41,352,9
1008,806,41,352,9,48
806,41,352,9,48,665
41,352,9,48,665,234
352,9,48,665,234,501
9,48,665,234,501,200
48,665,234,501,200,3
665,234,501,200,3,1165
234,501,200,3,1165,1008
501,200,3,1165,1008,195
200,3,1165,1008,195,964
3,1165,1008,195,964,1029
1165,1008,195,964,1029,118
1008,195,964,1029,118,156
195,964,1029,118,156,998
964,1029,118,156,998,1009
1029,118,156,998,1009,970
118,156,998,1009,970,1008
156,998,1009,970,1008,2
998,1009,970,1008,2,51
1009,970,1008,2,51,969
970,1008,2,51,969,1011
1008,2,51,969,1011,313
2,51,969,1011,313,1008
51,969,1011,313,1008,79
969,1011,313,1008,79,888
1011,313,1008,79,888,1123
313,1008,79,888,1123,968
1008,79,888,1123,968,613
79,888,1123,968,613,345
888,1123,968,613,345,1275
1123,968,613,345,1275,970
968,613,345,1275,970,155
613,345,1275,970,155,115
345,1275,970,155,115,77
1275,970,155,115,77,155
970,155,115,77,155,422
155,115,77,155,422,651
115,77,155,422,651,158
77,155,422,651,158,1081
155,422,651,158,1081,919
422,651,158,1081,919,1009
651,158,1081,919,1009,313
158,1081,919,1009,313,126
1081,919,1009,313,126,1367
919,1009,313,126,1367,276
1009,313,126,1367,276,652
313,126,1367,276,652,1008
126,1367,276,652,1008,1367
1367,276,652,1008,1367,195
276,652,1008,1367,195,158
652,1008,1367,195,158,1509
1008,1367,195,158,1509,1367
1367,195,158,1509,1367,735
195,158,1509,1367,735,1011
158,1509,1367,735,1011,162
1509,1367,735,1011,162,1008
1367,735,1011,162,1008,1009
735,1011,162,1008,1009,196
1011,162,1008,1009,196,232
162,1008,1009,196,232,3
1008,1009,196,232,3,1217
1009,196,232,3,1217,1127
196,232,3,1217,1127,1009
232,3,1217,1127,1009,1009
3,1217,1127,1009,1009,1009
1217,1127,1009,1009,1009,276
1127,1009,1009,1009,276,1125
1009,1009,1009,276,1125,200
1009,1009,276,1125,200,1030
1009,276,1125,200,1030,3
276,1125,200,1030,3,1009
1125,200,1030,3,1009,1009
200,1030,3,1009,1009,388
1030,3,1009,1009,388,384
3,1009,1009,388,384,1008
1009,1009,388,384,1008,41
1009,388,384,1008,41,1008
388,384,1008,41,1008,202
384,1008,41,1008,202,1000
1008,41,1008,202,1000,884
41,1008,202,1000,884,884
1008,202,1000,884,884,1008
202,1000,884,884,1008,384
1000,884,884,1008,384,384
884,884,1008,384,384,1009
884,1008,384,384,1009,232
1008,384,384,1009,232,740
384,384,1009,232,740,997
384,1009,232,740,997,997
1009,232,740,997,997,427
232,740,997,997,427,239
740,997,997,427,239,233
997,997,427,239,233,1001
997,427,239,233,1001,87
427,239,233,1001,87,699
239,233,1001,87,699,1011
233,1001,87,699,1011,1047
1001,87,699,1011,1047,12
87,699,1011,1047,12,311
699,1011,1047,12,311,1184
1011,1047,12,311,1184,1224
1047,12,311,1184,1224,12
12,311,1184,1224,12,117
311,1184,1224,12,117,275
1184,1224,12,117,275,813
1224,12,117,275,813,1320
12,117,275,813,1320,1118
117,275,813,1320,1118,200
275,813,1320,1118,200,1009
813,1320,1118,200,1009,951
1320,1118,200,1009,951,1120
1118,200,1009,951,1120,695
200,1009,951,1120,695,652
1009,951,1120,695,652,1009
951,1120,695,652,1009,652
1120,695,652,1009,652,774
695,652,1009,652,774,963
652,1009,652,774,963,44
1009,652,774,963,44,653
652,774,963,44,653,82
774,963,44,653,82,662
963,44,653,82,662,13
44,653,82,662,13,652
653,82,662,13,652,274
82,662,13,652,274,774
662,13,652,274,774,1008
13,652,274,774,1008,1008
652,274,774,1008,1008,811
274,774,1008,1008,811,539
774,1008,1008,811,539,1008
1008,1008,811,539,1008,652
1008,811,539,1008,652,1008
811,539,1008,652,1008,806
539,1008,652,1008,806,849
1008,652,1008,806,849,812
652,1008,806,849,812,42
1008,806,849,812,42,921
806,849,812,42,921,275
849,812,42,921,275,275
812,42,921,275,275,1009
42,921,275,275,1009,1066
921,275,275,1009,1066,1008
275,275,1009,1066,1008,810
275,1009,1066,1008,810,129
1009,1066,1008,810,129,1000
1066,1008,810,129,1000,812
1008,810,129,1000,812,1205
810,129,1000,812,1205,1205
129,1000,812,1205,1205,313
1000,812,1205,1205,313,577
812,1205,1205,313,577,79
1205,1205,313,577,79,79
1205,313,577,79,79,388
313,577,79,79,388,997
577,79,79,388,997,1008
79,79,388,997,1008,1008
79,388,997,1008,1008,387
388,997,1008,1008,387,614
997,1008,1008,387,614,651
1008,1008,387,614,651,1189
1008,387,614,651,1189,1179
387,614,651,1189,1179,80
614,651,1189,1179,80,429
651,1189,1179,80,429,1035
1189,1179,80,429,1035,1005
1179,80,429,1035,1005,233
80,429,1035,1005,233,276
429,1035,1005,233,276,1010
1035,1005,233,276,1010,91
1005,233,276,1010,91,883
233,276,1010,91,883,1008
276,1010,91,883,1008,235
1010,91,883,1008,235,692
91,883,1008,235,692,1008
883,1008,235,692,1008,690
1008,235,692,1008,690,857
235,692,1008,690,857,1008
692,1008,690,857,1008,1119
1008,690,857,1008,1119,1008
690,857,1008,1119,1008,845
857,1008,1119,1008,845,351
1008,1119,1008,845,351,346
1119,1008,845,351,346,345
1008,845,351,346,345,201
845,351,346,345,201,1281
351,346,345,201,1281,1001
346,345,201,1281,1001,1008
345,201,1281,1001,1008,1281
201,1281,1001,1008,1281,1281
1281,1001,1008,1281,1281,197
1001,1008,1281,1281,197,1244
1008,1281,1281,197,1244,1087
1281,1281,197,1244,1087,1008
1281,197,1244,1087,1008,233
197,1244,1087,1008,233,40
1244,1087,1008,233,40,1470
1087,1008,233,40,1470,773
1008,233,40,1470,773,655
233,40,1470,773,655,426
40,1470,773,655,426,621
1470,773,655,426,621,1008
773,655,426,621,1008,651
655,426,621,1008,651,234
426,621,1008,651,234,464
621,1008,651,234,464,734
1008,651,234,464,734,1008
651,234,464,734,1008,702
234,464,734,1008,702,703
464,734,1008,702,703,1224
734,1008,702,703,1224,313
1008,702,703,1224,313,307
702,703,1224,313,307,819
703,1224,313,307,819,652
1224,313,307,819,652,809
313,307,819,652,809,970
307,819,652,809,970,971
819,652,809,970,971,971
652,809,970,971,971,655
809,970,971,971,655,659
970,971,971,655,659,650
971,971,655,659,650,239
971,655,659,650,239,846
655,659,650,239,846,542
659,650,239,846,542,663
650,239,846,542,663,620
239,846,542,663,620,1008
846,542,663,620,1008,1008
542,663,620,1008,1008,619
663,620,1008,1008,619,584
620,1008,1008,619,584,960
1008,1008,619,584,960,882
1008,619,584,960,882,652
619,584,960,882,652,1009
584,960,882,652,1009,849
960,882,652,1009,849,971
882,652,1009,849,971,811
652,1009,849,971,811,659
1009,849,971,811,659,692
849,971,811,659,692,615
971,811,659,692,615,1009
811,659,692,615,1009,809
659,692,615,1009,809,808
692,615,1009,809,808,808
615,1009,809,808,808,808
1009,809,808,808,808,808
809,808,808,808,808,195
808,808,808,808,195,233
808,808,808,195,233,808
808,808,195,233,808,808
808,195,233,808,808,808
195,233,808,808,808,971
233,808,808,808,971,613
808,808,808,971,613,615
808,808,971,613,615,808
808,971,613,615,808,808
971,613,615,808,808,808
613,615,808,808,808,809
615,808,808,808,809,809
808,808,808,809,809,809
808,808,809,809,809,808
808,809,809,809,808,1008
809,809,809,808,1008,809
809,809,808,1008,809,353
809,808,1008,809,353,809
808,1008,809,353,809,1009
1008,809,353,809,1009,167
809,353,809,1009,167,1009
353,809,1009,167,1009,1472
809,1009,167,1009,1472,1001
1009,167,1009,1472,1001,40
167,1009,1472,1001,40,893
1009,1472,1001,40,893,1008
1472,1001,40,893,1008,961
1001,40,893,1008,961,1009
40,893,1008,961,1009,1001
893,1008,961,1009,1001,240
1008,961,1009,1001,240,1008
961,1009,1001,240,1008,1009
1009,1001,240,1008,1009,466
1001,240,1008,1009,466,1389
240,1008,1009,466,1389,971
1008,1009,466,1389,971,124
1009,466,1389,971,124,1123
466,1389,971,124,1123,997
1389,971,124,1123,997,770
971,124,1123,997,770,971
124,1123,997,770,971,1009
1123,997,770,971,1009,1049
997,770,971,1009,1049,1391
770,971,1009,1049,1391,1028
971,1009,1049,1391,1028,276
1009,1049,1391,1028,276,697
1049,1391,1028,276,697,1008
1391,1028,276,697,1008,14
1028,276,697,1008,14,1358
276,697,1008,14,1358,1009
697,1008,14,1358,1009,1002
1008,14,1358,1009,1002,652
14,1358,1009,1002,652,1008
1358,1009,1002,652,1008,1000
1009,1002,652,1008,1000,1008
1002,652,1008,1000,1008,1271
652,1008,1000,1008,1271,885
1008,1000,1008,1271,885,1009
1000,1008,1271,885,1009,1009
1008,1271,885,1009,1009,895
1271,885,1009,1009,895,1009
885,1009,1009,895,1009,613
1009,1009,895,1009,613,1008
1009,895,1009,613,1008,1008
895,1009,613,1008,1008,1008
1009,613,1008,1008,1008,1008
613,1008,1008,1008,1008,88
1008,1008,1008,1008,88,1009
1008,1008,1008,88,1009,813
1008,1008,88,1009,813,1008
1008,88,1009,813,1008,971
88,1009,813,1008,971,1008
1009,813,1008,971,1008,651
813,1008,971,1008,651,1001
1008,971,1008,651,1001,1112
971,1008,651,1001,1112,851
1008,651,1001,1112,851,9
651,1001,1112,851,9,157
1001,1112,851,9,157,1386
1112,851,9,157,1386,1009
851,9,157,1386,1009,203
9,157,1386,1009,203,1009
157,1386,1009,203,1009,1009
1386,1009,203,1009,1009,1224
1009,203,1009,1009,1224,1008
203,1009,1009,1224,1008,1009
1009,1009,1224,1008,1009,51
1009,1224,1008,1009,51,1008
1224,1008,1009,51,1008,883
1008,1009,51,1008,883,1001
1009,51,1008,883,1001,1009
51,1008,883,1001,1009,1000
1008,883,1001,1009,1000,1000
883,1001,1009,1000,1000,1000
1001,1009,1000,1000,1000,1000
1009,1000,1000,1000,1000,1001
1000,1000,1000,1000,1001,1000
1000,1000,1000,1001,1000,1000
1000,1000,1001,1000,1000,1039
1000,1001,1000,1000,1039,1000
1001,1000,1000,1039,1000,1001
1000,1000,1039,1000,1001,1000
1000,1039,1000,1001,1000,1039
1039,1000,1001,1000,1039,1000
1000,1001,1000,1039,1000,1000
1001,1000,1039,1000,1000,1077
1000,1039,1000,1000,1077,1000
1039,1000,1000,1077,1000,1039
1000,1000,1077,1000,1039,1000
1000,1077,1000,1039,1000,1000
1077,1000,1039,1000,1000,1039
1000,1039,1000,1000,1039,1077
1039,1000,1000,1039,1077,1000
1000,1000,1039,1077,1000,1000
1000,1039,1077,1000,1000,1039
1039,1077,1000,1000,1039,962
1077,1000,1000,1039,962,1039
1000,1000,1039,962,1039,1039
1000,1039,962,1039,1039,1039
1039,962,1039,1039,1039,1000
962,1039,1039,1039,1000,1039
1039,1039,1039,1000,1039,1039
1039,1039,1000,1039,1039,1002
1039,1000,1039,1039,1002,1039
1000,1039,1039,1002,1039,1039
1039,1039,1002,1039,1039,1039
1039,1002,1039,1039,1039,1000
1002,1039,1039,1039,1000,1039
1039,1039,1039,1000,1039,1039
1039,1039,1000,1039,1039,1039
1039,1000,1039,1039,1039,1000
1000,1039,1039,1039,1000,1039
1039,1039,1039,1000,1039,1039
1039,1039,1000,1039,1039,1038
1039,1000,1039,1039,1038,1000
1000,1039,1039,1038,1000,1000
1039,1039,1038,1000,1000,1039
1039,1038,1000,1000,1039,1039
1038,1000,1000,1039,1039,1000
1000,1000,1039,1039,1000,1000
1000,1039,1039,1000,1000,1000
1039,1039,1000,1000,1000,1039
1039,1000,1000,1000,1039,1039
1000,1000,1000,1039,1039,1039
1000,1000,1039,1039,1039,1000
1000,1039,1039,1039,1000,1000
1039,1039,1039,1000,1000,1000
1039,1039,1000,1000,1000,1000
1039,1000,1000,1000,1000,1039
1000,1000,1000,1000,1039,971
1000,1000,1000,1039,971,613
1000,1000,1039,971,613,961
1000,1039,971,613,961,1000
1039,971,613,961,1000,1039
971,613,961,1000,1039,1000
613,961,1000,1039,1000,1000
961,1000,1039,1000,1000,1009
1000,1039,1000,1000,1009,1039
1039,1000,1000,1009,1039,1000
1000,1000,1009,1039,1000,1076
1000,1009,1039,1000,1076,1348
1009,1039,1000,1076,1348,1009
1039,1000,1076,1348,1009,1000
1000,1076,1348,1009,1000,1008
1076,1348,1009,1000,1008,1039
1348,1009,1000,1008,1039,1001
1009,1000,1008,1039,1001,1039
1000,1008,1039,1001,1039,1039
1008,1039,1001,1039,1039,1046
1039,1001,1039,1039,1046,1009
1001,1039,1039,1046,1009,1000
1039,1039,1046,1009,1000,1009
1039,1046,1009,1000,1009,167
1046,1009,1000,1009,167,1008
1009,1000,1009,167,1008,40
1000,1009,167,1008,40,585
1009,167,1008,40,585,1000
167,1008,40,585,1000,1039
1008,40,585,1000,1039,1077
40,585,1000,1039,1077,1165
585,1000,1039,1077,1165,1008
1000,1039,1077,1165,1008,1009
1039,1077,1165,1008,1009,1008
1077,1165,1008,1009,1008,1039
1165,1008,1009,1008,1039,1038
1008,1009,1008,1039,1038,970
1009,1008,1039,1038,970,1038
1008,1039,1038,970,1038,1009
1039,1038,970,1038,1009,313
1038,970,1038,1009,313,312
970,1038,1009,313,312,313
1038,1009,313,312,313,312
1009,313,312,313,312,1009
313,312,313,312,1009,1123
312,313,312,1009,1123,1009
313,312,1009,1123,1009,1002
312,1009,1123,1009,1002,993
1009,1123,1009,1002,993,1038
1123,1009,1002,993,1038,47
1009,1002,993,1038,47,734
1002,993,1038,47,734,1038
993,1038,47,734,1038,269
1038,47,734,1038,269,1039
47,734,1038,269,1039,884
734,1038,269,1039,884,846
1038,269,1039,884,846,1038
269,1039,884,846,1038,1153
1039,884,846,1038,1153,1077
884,846,1038,1153,1077,267
846,1038,1153,1077,267,922
1038,1153,1077,267,922,1121
1153,1077,267,922,1121,268
1077,267,922,1121,268,1009
267,922,1121,268,1009,613
922,1121,268,1009,613,1008
1121,268,1009,613,1008,230
268,1009,613,1008,230,1009
1009,613,1008,230,1009,969
613,1008,230,1009,969,1075
1008,230,1009,969,1075,922
230,1009,969,1075,922,652
1009,969,1075,922,652,971
969,1075,922,652,971,971
1075,922,652,971,971,1241
922,652,971,971,1241,1009
652,971,971,1241,1009,1009
971,971,1241,1009,1009,1038
971,1241,1009,1009,1038,1009
1241,1009,1009,1038,1009,653
1009,1009,1038,1009,653,1038
1009,1038,1009,653,1038,1008
1038,1009,653,1038,1008,1009
1009,653,1038,1008,1009,1037
653,1038,1008,1009,1037,1009
1038,1008,1009,1037,1009,1118
1008,1009,1037,1009,1118,195
1009,1037,1009,1118,195,1009
1037,1009,1118,195,1009,1008
1009,1118,195,1009,1008,773
1118,195,1009,1008,773,233
195,1009,1008,773,233,1008
1009,1008,773,233,1008,1009
1008,773,233,1008,1009,1009
773,233,1008,1009,1009,1048
233,1008,1009,1009,1048,1008
1008,1009,1009,1048,1008,44
1009,1009,1048,1008,44,1467
1009,1048,1008,44,1467,42
1048,1008,44,1467,42,1009
1008,44,1467,42,1009,277
44,1467,42,1009,277,884
1467,42,1009,277,884,971
42,1009,277,884,971,613
1009,277,884,971,613,1204
277,884,971,613,1204,815
884,971,613,1204,815,652
971,613,1204,815,652,971
613,1204,815,652,971,1008
1204,815,652,971,1008,1157
815,652,971,1008,1157,1008
652,971,1008,1157,1008,1009
971,1008,1157,1008,1009,857
1008,1157,1008,1009,857,1008
1157,1008,1009,857,1008,971
1008,1009,857,1008,971,158
1009,857,1008,971,158,1367
857,1008,971,158,1367,1009
1008,971,158,1367,1009,971
971,158,1367,1009,971,974
158,1367,1009,971,974,975
1367,1009,971,974,975,652
1009,971,974,975,652,613
971,974,975,652,613,1008
974,975,652,613,1008,1008
975,652,613,1008,1008,1050
652,613,1008,1008,1050,1049
613,1008,1008,1050,1049,1030
1008,1008,1050,1049,1030,1009
1008,1050,1049,1030,1009,308
1050,1049,1030,1009,308,1008
1049,1030,1009,308,1008,1007
1030,1009,308,1008,1007,1082
1009,308,1008,1007,1082,161
308,1008,1007,1082,161,615
1008,1007,1082,161,615,574
1007,1082,161,615,574,1225
1082,161,615,574,1225,13
161,615,574,1225,13,1008
615,574,1225,13,1008,1350
574,1225,13,1008,1350,387
1225,13,1008,1350,387,1008
13,1008,1350,387,1008,1008
1008,1350,387,1008,1008,1164
1350,387,1008,1008,1164,237
387,1008,1008,1164,237,1009
1008,1008,1164,237,1009,236
1008,1164,237,1009,236,1225
1164,237,1009,236,1225,772
237,1009,236,1225,772,1009
1009,236,1225,772,1009,1008
236,1225,772,1009,1008,1009
1225,772,1009,1008,1009,1188
772,1009,1008,1009,1188,1159
1009,1008,1009,1188,1159,1005
1008,1009,1188,1159,1005,1085
1009,1188,1159,1005,1085,9
1188,1159,1005,1085,9,970
1159,1005,1085,9,970,1009
1005,1085,9,970,1009,1261
1085,9,970,1009,1261,1008
9,970,1009,1261,1008,851
970,1009,1261,1008,851,11
1009,1261,1008,851,11,1000
1261,1008,851,11,1000,1112
1008,851,11,1000,1112,1009
851,11,1000,1112,1009,652
11,1000,1112,1009,652,1038
1000,1112,1009,652,1038,193
1112,1009,652,1038,193,1008
1009,652,1038,193,1008,1242
652,1038,193,1008,1242,1009
1038,193,1008,1242,1009,1008
193,1008,1242,1009,1008,42
1008,1242,1009,1008,42,613
1242,1009,1008,42,613,1151
1009,1008,42,613,1151,578
1008,42,613,1151,578,156
42,613,1151,578,156,275
613,1151,578,156,275,888
1151,578,156,275,888,1083
578,156,275,888,1083,970
156,275,888,1083,970,970
275,888,1083,970,970,1161
888,1083,970,970,1161,1117
1083,970,970,1161,1117,1008
970,970,1161,1117,1008,850
970,1161,1117,1008,850,1202
1161,1117,1008,850,1202,1225
1117,1008,850,1202,1225,1037
1008,850,1202,1225,1037,348
850,1202,1225,1037,348,1008
1202,1225,1037,348,1008,313
1225,1037,348,1008,313,1313
1037,348,1008,313,1313,425
348,1008,313,1313,425,312
1008,313,1313,425,312,1225
313,1313,425,312,1225,1008
1313,425,312,1225,1008,461
425,312,1225,1008,461,461
312,1225,1008,461,461,461
1225,1008,461,461,461,1186
1008,461,461,461,1186,614
461,461,461,1186,614,1350
461,461,1186,614,1350,1008
461,1186,614,1350,1008,1281
1186,614,1350,1008,1281,1225
614,1350,1008,1281,1225,739
1350,1008,1281,1225,739,1223
1008,1281,1225,739,1223,1000
1281,1225,739,1223,1000,1429
1225,739,1223,1000,1429,276
739,1223,1000,1429,276,1224
1223,1000,1429,276,1224,122
1000,1429,276,1224,122,464
1429,276,1224,122,464,197
276,1224,122,464,197,1010
1224,122,464,197,1010,1049
122,464,197,1010,1049,1125
464,197,1010,1049,1125,1049
197,1010,1049,1125,1049,1049
1010,1049,1125,1049,1049,1049
1049,1125,1049,1049,1049,1049
1125,1049,1049,1049,1049,1049
1049,1049,1049,1049,1049,692
1049,1049,1049,1049,692,1009
1049,1049,1049,692,1009,1049
1049,1049,692,1009,1049,660
1049,692,1009,1049,660,660
692,1009,1049,660,660,1008
1009,1049,660,660,1008,275
1049,660,660,1008,275,1008
660,660,1008,275,1008,1049
660,1008,275,1008,1049,313
1008,275,1008,1049,313,1242
275,1008,1049,313,1242,1008
1008,1049,313,1242,1008,970
1049,313,1242,1008,970,314
313,1242,1008,970,314,659
1242,1008,970,314,659,1086
1008,970,314,659,1086,231
970,314,659,1086,231,1000
314,659,1086,231,1000,970
659,1086,231,1000,970,970
1086,231,1000,970,970,660
231,1000,970,970,660,1008
1000,970,970,660,1008,1000
970,970,660,1008,1000,1038
970,660,1008,1000,1038,1000
660,1008,1000,1038,1000,1000
1008,1000,1038,1000,1000,1038
1000,1038,1000,1000,1038,1038
1038,1000,1000,1038,1038,163
1000,1000,1038,1038,163,1005
1000,1038,1038,163,1005,1032
1038,1038,163,1005,1032,1008
1038,163,1005,1032,1008,1009
163,1005,1032,1008,1009,881
1005,1032,1008,1009,881,919
1032,1008,1009,881,919,1009
1008,1009,881,919,1009,86
1009,881,919,1009,86,881
