0,1,2,3,4,5
214,773,2069,2718,1685,909
773,2069,2718,1685,909,337
2069,2718,1685,909,337,662
2718,1685,909,337,662,2785
1685,909,337,662,2785,2785
909,337,662,2785,2785,770
337,662,2785,2785,770,2463
662,2785,2785,770,2463,2785
2785,2785,770,2463,2785,720
2785,770,2463,2785,720,2575
770,2463,2785,720,2575,2786
2463,2785,720,2575,2786,2948
2785,720,2575,2786,2948,2948
720,2575,2786,2948,2948,2948
2575,2786,2948,2948,2948,722
2786,2948,2948,2948,722,585
2948,2948,2948,722,585,2834
2948,2948,722,585,2834,2949
2948,722,585,2834,2949,259
722,585,2834,2949,259,3467
585,2834,2949,259,3467,653
2834,2949,259,3467,653,770
2949,259,3467,653,770,771
259,3467,653,770,771,2786
3467,653,770,771,2786,785
653,770,771,2786,785,1936
770,771,2786,785,1936,3436
771,2786,785,1936,3436,784
2786,785,1936,3436,784,3467
785,1936,3436,784,3467,528
1936,3436,784,3467,528,2197
3436,784,3467,528,2197,2785
784,3467,528,2197,2785,260
3467,528,2197,2785,260,2786
528,2197,2785,260,2786,2786
2197,2785,260,2786,2786,598
2785,260,2786,2786,598,2786
260,2786,2786,598,2786,2959
2786,2786,598,2786,2959,1291
2786,598,2786,2959,1291,338
598,2786,2959,1291,338,1607
2786,2959,1291,338,1607,2402
2959,1291,338,1607,2402,2513
1291,338,1607,2402,2513,2449
338,1607,2402,2513,2449,2704
1607,2402,2513,2449,2704,1289
2402,2513,2449,2704,1289,967
2513,2449,2704,1289,967,2785
2449,2704,1289,967,2785,1554
2704,1289,967,2785,1554,717
1289,967,2785,1554,717,2785
967,2785,1554,717,2785,3166
2785,1554,717,2785,3166,2893
1554,717,2785,3166,2893,2959
717,2785,3166,2893,2959,2849
2785,3166,2893,2959,2849,2786
3166,2893,2959,2849,2786,147
2893,2959,2849,2786,147,520
2959,2849,2786,147,520,770
2849,2786,147,520,770,770
2786,147,520,770,770,70
147,520,770,770,70,770
520,770,770,70,770,2785
770,770,70,770,2785,770
770,70,770,2785,770,81
70,770,2785,770,81,4030
770,2785,770,81,4030,2786
2785,770,81,4030,2786,587
770,81,4030,2786,587,1234
81,4030,2786,587,1234,1166
4030,2786,587,1234,1166,536
2786,587,1234,1166,536,2786
587,1234,1166,536,2786,147
1234,1166,536,2786,147,1930
1166,536,2786,147,1930,2070
536,2786,147,1930,2070,2982
2786,147,1930,2070,2982,3951
147,1930,2070,2982,3951,648
1930,2070,2982,3951,648,2785
2070,2982,3951,648,2785,261
2982,3951,648,2785,261,2513
3951,648,2785,261,2513,2513
648,2785,261,2513,2513,2836
2785,261,2513,2513,2836,2786
261,2513,2513,2836,2786,329
2513,2513,2836,2786,329,4142
2513,2836,2786,329,4142,2786
2836,2786,329,4142,2786,456
2786,329,4142,2786,456,2513
329,4142,2786,456,2513,723
4142,2786,456,2513,723,2449
2786,456,2513,723,2449,2513
456,2513,723,2449,2513,2449
2513,723,2449,2513,2449,2449
723,2449,2513,2449,2449,3614
2449,2513,2449,2449,3614,2318
2513,2449,2449,3614,2318,770
2449,2449,3614,2318,770,2786
2449,3614,2318,770,2786,2786
3614,2318,770,2786,2786,3154
2318,770,2786,2786,3154,532
770,2786,2786,3154,532,519
2786,2786,3154,532,519,720
2786,3154,532,519,720,1934
3154,532,519,720,1934,338
532,519,720,1934,338,1943
519,720,1934,338,1943,2518
720,1934,338,1943,2518,2786
1934,338,1943,2518,2786,2786
338,1943,2518,2786,2786,2786
1943,2518,2786,2786,2786,2898
2518,2786,2786,2786,2898,2328
2786,2786,2786,2898,2328,578
2786,2786,2898,2328,578,2950
2786,2898,2328,578,2950,327
2898,2328,578,2950,327,1288
2328,578,2950,327,1288,2786
578,2950,327,1288,2786,2786
2950,327,1288,2786,2786,903
327,1288,2786,2786,903,2786
1288,2786,2786,903,2786,770
2786,2786,903,2786,770,2785
2786,903,2786,770,2785,465
903,2786,770,2785,465,266
2786,770,2785,465,266,1737
770,2785,465,266,1737,2786
2785,465,266,1737,2786,2950
465,266,1737,2786,2950,2819
266,1737,2786,2950,2819,2786
1737,2786,2950,2819,2786,2832
2786,2950,2819,2786,2832,770
2950,2819,2786,2832,770,518
2819,2786,2832,770,518,2327
2786,2832,770,518,2327,1103
2832,770,518,2327,1103,4077
770,518,2327,1103,4077,3220
518,2327,1103,4077,3220,2260
2327,1103,4077,3220,2260,3466
1103,4077,3220,2260,3466,3466
4077,3220,2260,3466,3466,2133
3220,2260,3466,3466,2133,2327
2260,3466,3466,2133,2327,2786
3466,3466,2133,2327,2786,2390
3466,2133,2327,2786,2390,1866
2133,2327,2786,2390,1866,2720
2327,2786,2390,1866,2720,590
2786,2390,1866,2720,590,2850
2390,1866,2720,590,2850,2881
1866,2720,590,2850,2881,2913
2720,590,2850,2881,2913,530
590,2850,2881,2913,530,838
2850,2881,2913,530,838,3566
2881,2913,530,838,3566,3240
2913,530,838,3566,3240,1288
530,838,3566,3240,1288,523
838,3566,3240,1288,523,4
3566,3240,1288,523,4,2786
3240,1288,523,4,2786,2786
1288,523,4,2786,2786,1420
523,4,2786,2786,1420,1094
4,2786,2786,1420,1094,1093
2786,2786,1420,1094,1093,3883
2786,1420,1094,1093,3883,839
1420,1094,1093,3883,839,2786
1094,1093,3883,839,2786,2786
1093,3883,839,2786,2786,532
3883,839,2786,2786,532,150
839,2786,2786,532,150,2008
2786,2786,532,150,2008,2786
2786,532,150,2008,2786,529
532,150,2008,2786,529,2448
150,2008,2786,529,2448,134
2008,2786,529,2448,134,5
2786,529,2448,134,5,2786
529,2448,134,5,2786,198
2448,134,5,2786,198,1490
134,5,2786,198,1490,2575
5,2786,198,1490,2575,1746
2786,198,1490,2575,1746,850
198,1490,2575,1746,850,850
1490,2575,1746,850,850,772
2575,1746,850,850,772,584
1746,850,850,772,584,3823
850,850,772,584,3823,2138
850,772,584,3823,2138,2265
772,584,3823,2138,2265,3755
584,3823,2138,2265,3755,2899
3823,2138,2265,3755,2899,206
2138,2265,3755,2899,206,2640
2265,3755,2899,206,2640,3288
3755,2899,206,2640,3288,2786
2899,206,2640,3288,2786,2786
206,2640,3288,2786,2786,835
2640,3288,2786,2786,835,82
3288,2786,2786,835,82,2123
2786,2786,835,82,2123,2404
2786,835,82,2123,2404,910
835,82,2123,2404,910,3155
82,2123,2404,910,3155,719
2123,2404,910,3155,719,1801
2404,910,3155,719,1801,197
910,3155,719,1801,197,1418
3155,719,1801,197,1418,1230
719,1801,197,1418,1230,2261
1801,197,1418,1230,2261,146
197,1418,1230,2261,146,149
1418,1230,2261,146,149,2662
1230,2261,146,149,2662,5
2261,146,149,2662,5,911
146,149,2662,5,911,774
149,2662,5,911,774,2785
2662,5,911,774,2785,713
5,911,774,2785,713,590
911,774,2785,713,590,1948
774,2785,713,590,1948,2786
2785,713,590,1948,2786,2329
713,590,1948,2786,2329,2786
590,1948,2786,2329,2786,902
1948,2786,2329,2786,902,848
2786,2329,2786,902,848,2785
2329,2786,902,848,2785,2786
2786,902,848,2785,2786,907
902,848,2785,2786,907,83
848,2785,2786,907,83,849
2785,2786,907,83,849,914
2786,907,83,849,914,2786
907,83,849,914,2786,3305
83,849,914,2786,3305,2263
849,914,2786,3305,2263,2786
914,2786,3305,2263,2786,2786
2786,3305,2263,2786,2786,2402
3305,2263,2786,2786,2402,4077
2263,2786,2786,2402,4077,2200
2786,2786,2402,4077,2200,3694
2786,2402,4077,2200,3694,3694
2402,4077,2200,3694,3694,2785
4077,2200,3694,3694,2785,770
2200,3694,3694,2785,770,770
3694,3694,2785,770,770,3501
3694,2785,770,770,3501,769
2785,770,770,3501,769,705
770,770,3501,769,705,770
770,3501,769,705,770,770
3501,769,705,770,770,3694
769,705,770,770,3694,2786
705,770,770,3694,2786,770
770,770,3694,2786,770,1878
770,3694,2786,770,1878,719
3694,2786,770,1878,719,3694
2786,770,1878,719,3694,390
770,1878,719,3694,390,2786
1878,719,3694,390,2786,3110
719,3694,390,2786,3110,194
3694,390,2786,3110,194,2263
390,2786,3110,194,2263,273
2786,3110,194,2263,273,2318
3110,194,2263,273,2318,2786
194,2263,273,2318,2786,2786
2263,273,2318,2786,2786,2786
273,2318,2786,2786,2786,2069
2318,2786,2786,2786,2069,71
2786,2786,2786,2069,71,912
2786,2786,2069,71,912,2786
2786,2069,71,912,2786,3740
2069,71,912,2786,3740,3886
71,912,2786,3740,3886,839
912,2786,3740,3886,839,529
2786,3740,3886,839,529,3765
3740,3886,839,529,3765,2260
3886,839,529,3765,2260,2786
839,529,3765,2260,2786,261
529,3765,2260,2786,261,261
3765,2260,2786,261,261,849
2260,2786,261,261,849,2786
2786,261,261,849,2786,2839
261,261,849,2786,2839,257
261,849,2786,2839,257,2260
849,2786,2839,257,2260,3947
2786,2839,257,2260,3947,2513
2839,257,2260,3947,2513,3244
257,2260,3947,2513,3244,2914
2260,3947,2513,3244,2914,775
3947,2513,3244,2914,775,2786
2513,3244,2914,775,2786,1420
3244,2914,775,2786,1420,1801
2914,775,2786,1420,1801,3404
775,2786,1420,1801,3404,2786
2786,1420,1801,3404,2786,3404
1420,1801,3404,2786,3404,2072
1801,3404,2786,3404,2072,2785
3404,2786,3404,2072,2785,784
2786,3404,2072,2785,784,2785
3404,2072,2785,784,2785,390
2072,2785,784,2785,390,2786
2785,784,2785,390,2786,709
784,2785,390,2786,709,2531
2785,390,2786,709,2531,2837
390,2786,709,2531,2837,520
2786,709,2531,2837,520,385
709,2531,2837,520,385,3640
2531,2837,520,385,3640,3640
2837,520,385,3640,3640,143
520,385,3640,3640,143,2773
385,3640,3640,143,2773,2653
3640,3640,143,2773,2653,786
3640,143,2773,2653,786,18
143,2773,2653,786,18,2786
2773,2653,786,18,2786,1737
2653,786,18,2786,1737,3041
786,18,2786,1737,3041,2253
18,2786,1737,3041,2253,3765
2786,1737,3041,2253,3765,3758
1737,3041,2253,3765,3758,3769
3041,2253,3765,3758,3769,1359
2253,3765,3758,3769,1359,3035
3765,3758,3769,1359,3035,2786
3758,3769,1359,3035,2786,1801
3769,1359,3035,2786,1801,969
1359,3035,2786,1801,969,197
3035,2786,1801,969,197,2064
2786,1801,969,197,2064,527
1801,969,197,2064,527,528
969,197,2064,527,528,2786
197,2064,527,528,2786,588
2064,527,528,2786,588,2785
527,528,2786,588,2785,650
528,2786,588,2785,650,2322
2786,588,2785,650,2322,2786
588,2785,650,2322,2786,2518
2785,650,2322,2786,2518,2188
650,2322,2786,2518,2188,591
2322,2786,2518,2188,591,2753
2786,2518,2188,591,2753,2786
2518,2188,591,2753,2786,278
2188,591,2753,2786,278,4267
591,2753,2786,278,4267,267
2753,2786,278,4267,267,2510
2786,278,4267,267,2510,2786
278,4267,267,2510,2786,2786
4267,267,2510,2786,2786,598
267,2510,2786,2786,598,261
2510,2786,2786,598,261,2786
2786,2786,598,261,2786,2786
2786,598,261,2786,2786,2265
598,261,2786,2786,2265,3026
261,2786,2786,2265,3026,2134
2786,2786,2265,3026,2134,2786
2786,2265,3026,2134,2786,277
2265,3026,2134,2786,277,722
3026,2134,2786,277,722,330
2134,2786,277,722,330,2786
2786,277,722,330,2786,2982
277,722,330,2786,2982,2786
722,330,2786,2982,2786,2786
330,2786,2982,2786,2786,459
2786,2982,2786,2786,459,3467
2982,2786,2786,459,3467,721
2786,2786,459,3467,721,2890
2786,459,3467,721,2890,1879
459,3467,721,2890,1879,2328
3467,721,2890,1879,2328,1879
721,2890,1879,2328,1879,784
2890,1879,2328,1879,784,1879
1879,2328,1879,784,1879,2786
2328,1879,784,1879,2786,2786
1879,784,1879,2786,2786,2849
784,1879,2786,2786,2849,912
1879,2786,2786,2849,912,3630
2786,2786,2849,912,3630,2786
2786,2849,912,3630,2786,2724
2849,912,3630,2786,2724,2786
912,3630,2786,2724,2786,648
3630,2786,2724,2786,648,711
2786,2724,2786,648,711,2267
2724,2786,648,711,2267,4135
2786,648,711,2267,4135,2786
648,711,2267,4135,2786,403
711,2267,4135,2786,403,2786
2267,4135,2786,403,2786,849
4135,2786,403,2786,849,2786
2786,403,2786,849,2786,2786
403,2786,849,2786,2786,2786
2786,849,2786,2786,2786,2786
849,2786,2786,2786,2786,2790
2786,2786,2786,2786,2790,850
2786,2786,2786,2790,850,2206
2786,2786,2790,850,2206,2207
2786,2790,850,2206,2207,1419
2790,850,2206,2207,1419,2786
850,2206,2207,1419,2786,2786
2206,2207,1419,2786,2786,2207
2207,1419,2786,2786,2207,654
1419,2786,2786,2207,654,2207
2786,2786,2207,654,2207,2207
2786,2207,654,2207,2207,2207
2207,654,2207,2207,2207,2207
654,2207,2207,2207,2207,2207
2207,2207,2207,2207,2207,3023
2207,2207,2207,2207,3023,2959
2207,2207,2207,3023,2959,2959
2207,2207,3023,2959,2959,839
2207,3023,2959,2959,839,2786
3023,2959,2959,839,2786,2786
2959,2959,839,2786,2786,528
2959,839,2786,2786,528,2512
839,2786,2786,528,2512,2786
2786,2786,528,2512,2786,2786
2786,528,2512,2786,2786,2786
528,2512,2786,2786,2786,2901
2512,2786,2786,2786,2901,2786
2786,2786,2786,2901,2786,274
2786,2786,2901,2786,274,2785
2786,2901,2786,274,2785,3567
2901,2786,274,2785,3567,3887
2786,274,2785,3567,3887,2452
274,2785,3567,3887,2452,968
2785,3567,3887,2452,968,2773
3567,3887,2452,968,2773,4204
3887,2452,968,2773,4204,4077
2452,968,2773,4204,4077,455
968,2773,4204,4077,455,2263
2773,4204,4077,455,2263,2786
4204,4077,455,2263,2786,719
4077,455,2263,2786,719,2397
455,2263,2786,719,2397,460
2263,2786,719,2397,460,1100
2786,719,2397,460,1100,2786
719,2397,460,1100,2786,2655
2397,460,1100,2786,2655,2786
460,1100,2786,2655,2786,786
1100,2786,2655,2786,786,2786
2786,2655,2786,786,2786,784
2655,2786,786,2786,784,1814
2786,786,2786,784,1814,643
786,2786,784,1814,643,3625
2786,784,1814,643,3625,3626
784,1814,643,3625,3626,2786
1814,643,3625,3626,2786,2125
643,3625,3626,2786,2125,2786
3625,3626,2786,2125,2786,2786
3626,2786,2125,2786,2786,2511
2786,2125,2786,2786,2511,257
2125,2786,2786,2511,257,2634
2786,2786,2511,257,2634,3622
2786,2511,257,2634,3622,454
2511,257,2634,3622,454,2898
257,2634,3622,454,2898,2786
2634,3622,454,2898,2786,584
3622,454,2898,2786,584,3491
454,2898,2786,584,3491,2786
2898,2786,584,3491,2786,902
2786,584,3491,2786,902,3457
584,3491,2786,902,3457,2786
3491,2786,902,3457,2786,2786
2786,902,3457,2786,2786,2786
902,3457,2786,2786,2786,3773
3457,2786,2786,2786,3773,264
2786,2786,2786,3773,264,2786
2786,2786,3773,264,2786,785
2786,3773,264,2786,785,2786
3773,264,2786,785,2786,709
264,2786,785,2786,709,2786
2786,785,2786,709,2786,2384
785,2786,709,2786,2384,2786
2786,709,2786,2384,2786,1288
709,2786,2384,2786,1288,1288
2786,2384,2786,1288,1288,3759
2384,2786,1288,1288,3759,2849
2786,1288,1288,3759,2849,2786
1288,1288,3759,2849,2786,2786
1288,3759,2849,2786,2786,839
3759,2849,2786,2786,839,1287
2849,2786,2786,839,1287,1352
2786,2786,839,1287,1352,719
2786,839,1287,1352,719,785
839,1287,1352,719,785,214
1287,1352,719,785,214,2894
1352,719,785,214,2894,83
719,785,214,2894,83,2786
785,214,2894,83,2786,592
214,2894,83,2786,592,3740
2894,83,2786,592,3740,1227
83,2786,592,3740,1227,2774
2786,592,3740,1227,2774,4
592,3740,1227,2774,4,785
3740,1227,2774,4,785,2319
1227,2774,4,785,2319,1041
2774,4,785,2319,1041,2786
4,785,2319,1041,2786,658
785,2319,1041,2786,658,2068
2319,1041,2786,658,2068,2786
1041,2786,658,2068,2786,2786
2786,658,2068,2786,2786,2513
658,2068,2786,2786,2513,2785
2068,2786,2786,2513,2785,267
2786,2786,2513,2785,267,911
2786,2513,2785,267,911,2513
2513,2785,267,911,2513,1870
2785,267,911,2513,1870,3622
267,911,2513,1870,3622,2786
911,2513,1870,3622,2786,1871
2513,1870,3622,2786,1871,2786
1870,3622,2786,1871,2786,3698
3622,2786,1871,2786,3698,2786
2786,1871,2786,3698,2786,2389
1871,2786,3698,2786,2389,3628
2786,3698,2786,2389,3628,1224
3698,2786,2389,3628,1224,1547
2786,2389,3628,1224,1547,2133
2389,3628,1224,1547,2133,3282
3628,1224,1547,2133,3282,522
1224,1547,2133,3282,522,2786
1547,2133,3282,522,2786,2786
2133,3282,522,2786,2786,391
3282,522,2786,2786,391,2786
522,2786,2786,391,2786,2722
2786,2786,391,2786,2722,338
2786,391,2786,2722,338,2439
391,2786,2722,338,2439,2786
2786,2722,338,2439,2786,211
2722,338,2439,2786,211,2844
338,2439,2786,211,2844,2658
2439,2786,211,2844,2658,1931
2786,211,2844,2658,1931,783
211,2844,2658,1931,783,2917
2844,2658,1931,783,2917,2072
2658,1931,783,2917,2072,201
1931,783,2917,2072,201,2072
783,2917,2072,201,2072,2786
2917,2072,201,2072,2786,2403
2072,201,2072,2786,2403,3556
201,2072,2786,2403,3556,2512
2072,2786,2403,3556,2512,1996
2786,2403,3556,2512,1996,786
2403,3556,2512,1996,786,2905
3556,2512,1996,786,2905,3537
2512,1996,786,2905,3537,2917
1996,786,2905,3537,2917,2853
786,2905,3537,2917,2853,2853
2905,3537,2917,2853,2853,2786
3537,2917,2853,2853,2786,658
2917,2853,2853,2786,658,396
2853,2853,2786,658,396,2786
2853,2786,658,396,2786,2072
2786,658,396,2786,2072,2790
658,396,2786,2072,2790,2786
396,2786,2072,2790,2786,2637
2786,2072,2790,2786,2637,2786
2072,2790,2786,2637,2786,3110
2790,2786,2637,2786,3110,2327
2786,2637,2786,3110,2327,2771
2637,2786,3110,2327,2771,2511
2786,3110,2327,2771,2511,3434
3110,2327,2771,2511,3434,2262
2327,2771,2511,3434,2262,2786
2771,2511,3434,2262,2786,2722
2511,3434,2262,2786,2722,720
3434,2262,2786,2722,720,1095
2262,2786,2722,720,1095,3153
2786,2722,720,1095,3153,517
2722,720,1095,3153,517,2519
720,1095,3153,517,2519,259
1095,3153,517,2519,259,916
3153,517,2519,259,916,2786
517,2519,259,916,2786,968
2519,259,916,2786,968,2786
259,916,2786,968,2786,2452
916,2786,968,2786,2452,2786
2786,968,2786,2452,2786,2786
968,2786,2452,2786,2786,849
2786,2452,2786,2786,849,2786
2452,2786,2786,849,2786,2786
2786,2786,849,2786,2786,2786
2786,849,2786,2786,2786,2917
849,2786,2786,2786,2917,2786
2786,2786,2786,2917,2786,2189
2786,2786,2917,2786,2189,2252
2786,2917,2786,2189,2252,2253
2917,2786,2189,2252,2253,2188
2786,2189,2252,2253,2188,2253
2189,2252,2253,2188,2253,2786
2252,2253,2188,2253,2786,3528
2253,2188,2253,2786,3528,2850
2188,2253,2786,3528,2850,2075
2253,2786,3528,2850,2075,2463
2786,3528,2850,2075,2463,2786
3528,2850,2075,2463,2786,597
2850,2075,2463,2786,597,1685
2075,2463,2786,597,1685,3098
2463,2786,597,1685,3098,4
2786,597,1685,3098,4,2849
597,1685,3098,4,2849,847
1685,3098,4,2849,847,1866
3098,4,2849,847,1866,1811
4,2849,847,1866,1811,848
2849,847,1866,1811,848,2851
847,1866,1811,848,2851,2389
1866,1811,848,2851,2389,3823
1811,848,2851,2389,3823,2720
848,2851,2389,3823,2720,1225
2851,2389,3823,2720,1225,2275
2389,3823,2720,1225,2275,784
3823,2720,1225,2275,784,2786
2720,1225,2275,784,2786,1038
1225,2275,784,2786,1038,2786
2275,784,2786,1038,2786,2786
784,2786,1038,2786,2786,2786
2786,1038,2786,2786,2786,848
1038,2786,2786,2786,848,2339
2786,2786,2786,848,2339,848
2786,2786,848,2339,848,25
2786,848,2339,848,25,2828
848,2339,848,25,2828,468
2339,848,25,2828,468,2835
848,25,2828,468,2835,2836
25,2828,468,2835,2836,784
2828,468,2835,2836,784,2786
468,2835,2836,784,2786,2786
2835,2836,784,2786,2786,2447
2836,784,2786,2786,2447,653
784,2786,2786,2447,653,2786
2786,2786,2447,653,2786,1488
2786,2447,653,2786,1488,784
2447,653,2786,1488,784,2959
653,2786,1488,784,2959,2786
2786,1488,784,2959,2786,2889
1488,784,2959,2786,2889,2959
784,2959,2786,2889,2959,133
2959,2786,2889,2959,133,848
2786,2889,2959,133,848,3886
2889,2959,133,848,3886,2786
2959,133,848,3886,2786,1488
133,848,3886,2786,1488,72
848,3886,2786,1488,72,2959
3886,2786,1488,72,2959,2959
2786,1488,72,2959,2959,2786
1488,72,2959,2959,2786,2440
72,2959,2959,2786,2440,2786
2959,2959,2786,2440,2786,3219
2959,2786,2440,2786,3219,1035
2786,2440,2786,3219,1035,2786
2440,2786,3219,1035,2786,1737
2786,3219,1035,2786,1737,2786
3219,1035,2786,1737,2786,2402
1035,2786,1737,2786,2402,717
2786,1737,2786,2402,717,2895
1737,2786,2402,717,2895,595
2786,2402,717,2895,595,3045
2402,717,2895,595,3045,2786
717,2895,595,3045,2786,719
2895,595,3045,2786,719,2786
595,3045,2786,719,2786,455
3045,2786,719,2786,455,3562
2786,719,2786,455,3562,200
719,2786,455,3562,200,3435
2786,455,3562,200,3435,2786
455,3562,200,3435,2786,3233
3562,200,3435,2786,3233,391
200,3435,2786,3233,391,2786
3435,2786,3233,391,2786,2786
2786,3233,391,2786,2786,4141
3233,391,2786,2786,4141,772
391,2786,2786,4141,772,2785
2786,2786,4141,772,2785,2786
2786,4141,772,2785,2786,2786
4141,772,2785,2786,2786,457
772,2785,2786,2786,457,521
2785,2786,2786,457,521,722
2786,2786,457,521,722,2274
2786,457,521,722,2274,3282
457,521,722,2274,3282,2769
521,722,2274,3282,2769,3673
722,2274,3282,2769,3673,2786
2274,3282,2769,3673,2786,2786
3282,2769,3673,2786,2786,2786
2769,3673,2786,2786,2786,710
3673,2786,2786,2786,710,2261
2786,2786,2786,710,2261,2726
2786,2786,710,2261,2726,70
2786,710,2261,2726,70,3097
710,2261,2726,70,3097,2786
2261,2726,70,3097,2786,3739
2726,70,3097,2786,3739,2133
70,3097,2786,3739,2133,2786
3097,2786,3739,2133,2786,2786
2786,3739,2133,2786,2786,2786
3739,2133,2786,2786,2786,1417
2133,2786,2786,2786,1417,3232
2786,2786,2786,1417,3232,909
2786,2786,1417,3232,909,3629
2786,1417,3232,909,3629,2919
1417,3232,909,3629,2919,2125
3232,909,3629,2919,2125,2786
909,3629,2919,2125,2786,3076
3629,2919,2125,2786,3076,1801
2919,2125,2786,3076,1801,3566
2125,2786,3076,1801,3566,2786
2786,3076,1801,3566,2786,2786
3076,1801,3566,2786,2786,2786
1801,3566,2786,2786,2786,2772
3566,2786,2786,2786,2772,972
2786,2786,2786,2772,972,784
2786,2786,2772,972,784,339
2786,2772,972,784,339,3685
2772,972,784,339,3685,532
972,784,339,3685,532,138
784,339,3685,532,138,722
339,3685,532,138,722,2768
3685,532,138,722,2768,2786
532,138,722,2768,2786,2914
138,722,2768,2786,2914,2962
722,2768,2786,2914,2962,2786
2768,2786,2914,2962,2786,2768
2786,2914,2962,2786,2768,2838
2914,2962,2786,2768,2838,2768
2962,2786,2768,2838,2768,2833
2786,2768,2838,2768,2833,3373
2768,2838,2768,2833,3373,2767
2838,2768,2833,3373,2767,2768
2768,2833,3373,2767,2768,784
2833,3373,2767,2768,784,2078
3373,2767,2768,784,2078,2822
2767,2768,784,2078,2822,2786
2768,784,2078,2822,2786,2257
784,2078,2822,2786,2257,848
2078,2822,2786,2257,848,2786
2822,2786,2257,848,2786,2771
2786,2257,848,2786,2771,3558
2257,848,2786,2771,3558,914
848,2786,2771,3558,914,2786
2786,2771,3558,914,2786,4008
2771,3558,914,2786,4008,1418
3558,914,2786,4008,1418,2786
914,2786,4008,1418,2786,2391
2786,4008,1418,2786,2391,2463
4008,1418,2786,2391,2463,849
1418,2786,2391,2463,849,709
2786,2391,2463,849,709,325
2391,2463,849,709,325,714
2463,849,709,325,714,2786
849,709,325,714,2786,2786
709,325,714,2786,2786,3179
325,714,2786,2786,3179,2786
714,2786,2786,3179,2786,712
2786,2786,3179,2786,712,785
2786,3179,2786,712,785,2786
3179,2786,712,785,2786,2851
2786,712,785,2786,2851,2786
712,785,2786,2851,2786,473
785,2786,2851,2786,473,595
2786,2851,2786,473,595,2786
2851,2786,473,595,2786,392
2786,473,595,2786,392,2447
473,595,2786,392,2447,2579
595,2786,392,2447,2579,517
2786,392,2447,2579,517,275
392,2447,2579,517,275,915
2447,2579,517,275,915,2786
2579,517,275,915,2786,2786
517,275,915,2786,2786,711
275,915,2786,2786,711,784
915,2786,2786,711,784,2786
2786,2786,711,784,2786,3934
2786,711,784,2786,3934,720
711,784,2786,3934,720,1040
784,2786,3934,720,1040,3488
2786,3934,720,1040,3488,2786
3934,720,1040,3488,2786,2786
720,1040,3488,2786,2786,3886
1040,3488,2786,2786,3886,786
3488,2786,2786,3886,786,3408
2786,2786,3886,786,3408,2197
2786,3886,786,3408,2197,2786
3886,786,3408,2197,2786,1996
786,3408,2197,2786,1996,2773
3408,2197,2786,1996,2773,401
2197,2786,1996,2773,401,2767
2786,1996,2773,401,2767,3556
1996,2773,401,2767,3556,144
2773,401,2767,3556,144,3883
401,2767,3556,144,3883,2786
2767,3556,144,3883,2786,2786
3556,144,3883,2786,2786,849
144,3883,2786,2786,849,2786
3883,2786,2786,849,2786,6
2786,2786,849,2786,6,2786
2786,849,2786,6,2786,3502
849,2786,6,2786,3502,3502
2786,6,2786,3502,3502,2773
6,2786,3502,3502,2773,2774
2786,3502,3502,2773,2774,653
3502,3502,2773,2774,653,3963
3502,2773,2774,653,3963,1802
2773,2774,653,3963,1802,3242
2774,653,3963,1802,3242,2786
653,3963,1802,3242,2786,3240
3963,1802,3242,2786,3240,838
1802,3242,2786,3240,838,2773
3242,2786,3240,838,2773,2786
2786,3240,838,2773,2786,2257
3240,838,2773,2786,2257,785
838,2773,2786,2257,785,3117
2773,2786,2257,785,3117,2786
2786,2257,785,3117,2786,784
2257,785,3117,2786,784,785
785,3117,2786,784,785,2959
3117,2786,784,785,2959,2390
2786,784,785,2959,2390,2838
784,785,2959,2390,2838,72
785,2959,2390,2838,72,588
2959,2390,2838,72,588,388
2390,2838,72,588,388,3164
2838,72,588,388,3164,388
72,588,388,3164,388,3563
588,388,3164,388,3563,134
388,3164,388,3563,134,2254
3164,388,3563,134,2254,388
388,3563,134,2254,388,2264
3563,134,2254,388,2264,388
134,2254,388,2264,388,837
2254,388,2264,388,837,1558
388,2264,388,837,1558,3936
2264,388,837,1558,3936,458
388,837,1558,3936,458,262
837,1558,3936,458,262,2786
1558,3936,458,262,2786,2785
3936,458,262,2786,2785,1361
458,262,2786,2785,1361,2786
262,2786,2785,1361,2786,2786
2786,2785,1361,2786,2786,3373
2785,1361,2786,2786,3373,538
1361,2786,2786,3373,538,2786
2786,2786,3373,538,2786,2390
2786,3373,538,2786,2390,785
3373,538,2786,2390,785,199
538,2786,2390,785,199,1160
2786,2390,785,199,1160,3630
2390,785,199,1160,3630,134
785,199,1160,3630,134,2972
199,1160,3630,134,2972,3243
1160,3630,134,2972,3243,2786
3630,134,2972,3243,2786,3501
134,2972,3243,2786,3501,3501
2972,3243,2786,3501,3501,901
3243,2786,3501,3501,901,597
2786,3501,3501,901,597,3468
3501,3501,901,597,3468,2786
3501,901,597,3468,2786,909
901,597,3468,2786,909,3468
597,3468,2786,909,3468,3532
3468,2786,909,3468,3532,1027
2786,909,3468,3532,1027,2199
909,3468,3532,1027,2199,2723
3468,3532,1027,2199,2723,785
3532,1027,2199,2723,785,785
1027,2199,2723,785,785,2786
2199,2723,785,785,2786,2385
2723,785,785,2786,2385,2786
785,785,2786,2385,2786,2887
785,2786,2385,2786,2887,19
2786,2385,2786,2887,19,2786
2385,2786,2887,19,2786,785
2786,2887,19,2786,785,2258
2887,19,2786,785,2258,2390
