0,1,2,3,4,5
971,998,267,156,812,389
998,267,156,812,389,1433
267,156,812,389,1433,1152
156,812,389,1433,1152,810
812,389,1433,1152,810,1222
389,1433,1152,810,1222,1222
1433,1152,810,1222,1222,735
1152,810,1222,1222,735,812
810,1222,1222,735,812,971
1222,1222,735,812,971,849
1222,735,812,971,849,652
735,812,971,849,652,969
812,971,849,652,969,199
971,849,652,969,199,1009
849,652,969,199,1009,1027
652,969,199,1009,1027,1046
969,199,1009,1027,1046,163
199,1009,1027,1046,163,308
1009,1027,1046,163,308,1282
1027,1046,163,308,1282,1164
1046,163,308,1282,1164,461
163,308,1282,1164,461,197
308,1282,1164,461,197,2
1282,1164,461,197,2,1009
1164,461,197,2,1009,1009
461,197,2,1009,1009,501
197,2,1009,1009,501,384
2,1009,1009,501,384,383
1009,1009,501,384,383,1394
1009,501,384,383,1394,270
501,384,383,1394,270,1008
384,383,1394,270,1008,971
383,1394,270,1008,971,202
1394,270,1008,971,202,52
270,1008,971,202,52,699
1008,971,202,52,699,1008
971,202,52,699,1008,162
202,52,699,1008,162,884
52,699,1008,162,884,42
699,1008,162,884,42,3
1008,162,884,42,3,1008
162,884,42,3,1008,80
884,42,3,1008,80,505
42,3,1008,80,505,921
3,1008,80,505,921,619
1008,80,505,921,619,315
80,505,921,619,315,315
505,921,619,315,315,269
921,619,315,315,269,195
619,315,315,269,195,1359
315,315,269,195,1359,738
315,269,195,1359,738,813
269,195,1359,738,813,1356
195,1359,738,813,1356,1037
1359,738,813,1356,1037,47
738,813,1356,1037,47,922
813,1356,1037,47,922,1155
1356,1037,47,922,1155,1009
1037,47,922,1155,1009,1009
47,922,1155,1009,1009,268
922,1155,1009,1009,268,11
1155,1009,1009,268,11,767
1009,1009,268,11,767,858
1009,268,11,767,858,313
268,11,767,858,313,1113
11,767,858,313,1113,237
767,858,313,1113,237,614
858,313,1113,237,614,41
313,1113,237,614,41,500
1113,237,614,41,500,427
237,614,41,500,427,811
614,41,500,427,811,49
41,500,427,811,49,51
500,427,811,49,51,973
427,811,49,51,973,3
811,49,51,973,3,313
49,51,973,3,313,270
51,973,3,313,270,1008
973,3,313,270,1008,234
3,313,270,1008,234,198
313,270,1008,234,198,701
270,1008,234,198,701,1009
1008,234,198,701,1009,813
234,198,701,1009,813,1009
198,701,1009,813,1009,308
701,1009,813,1009,308,276
1009,813,1009,308,276,970
813,1009,308,276,970,970
1009,308,276,970,970,311
308,276,970,970,311,50
276,970,970,311,50,314
970,970,311,50,314,315
970,311,50,314,315,1009
311,50,314,315,1009,1165
50,314,315,1009,1165,812
314,315,1009,1165,812,1009
315,1009,1165,812,1009,1009
1009,1165,812,1009,1009,857
1165,812,1009,1009,857,1471
812,1009,1009,857,1471,774
1009,1009,857,1471,774,1320
1009,857,1471,774,1320,1320
857,1471,774,1320,1320,1008
1471,774,1320,1320,1008,267
774,1320,1320,1008,267,268
1320,1320,1008,267,268,1243
1320,1008,267,268,1243,267
1008,267,268,1243,267,229
267,268,1243,267,229,267
268,1243,267,229,267,268
1243,267,229,267,268,1320
267,229,267,268,1320,1009
229,267,268,1320,1009,268
267,268,1320,1009,268,659
268,1320,1009,268,659,237
1320,1009,268,659,237,1320
1009,268,659,237,1320,156
268,659,237,1320,156,1009
659,237,1320,156,1009,1087
237,1320,156,1009,1087,39
1320,156,1009,1087,39,812
156,1009,1087,39,812,87
1009,1087,39,812,87,807
1087,39,812,87,807,1009
39,812,87,807,1009,1009
812,87,807,1009,1009,971
87,807,1009,1009,971,735
807,1009,1009,971,735,4
1009,1009,971,735,4,314
1009,971,735,4,314,1009
971,735,4,314,1009,1347
735,4,314,1009,1347,1396
4,314,1009,1347,1396,308
314,1009,1347,1396,308,162
1009,1347,1396,308,162,1324
1347,1396,308,162,1324,810
1396,308,162,1324,810,1009
308,162,1324,810,1009,79
162,1324,810,1009,79,79
1324,810,1009,79,79,314
810,1009,79,79,314,1009
1009,79,79,314,1009,1002
79,79,314,1009,1002,77
79,314,1009,1002,77,810
314,1009,1002,77,810,1394
1009,1002,77,810,1394,884
1002,77,810,1394,884,1167
77,810,1394,884,1167,1046
810,1394,884,1167,1046,270
1394,884,1167,1046,270,1008
884,1167,1046,270,1008,501
1167,1046,270,1008,501,614
1046,270,1008,501,614,1223
270,1008,501,614,1223,1009
1008,501,614,1223,1009,1223
501,614,1223,1009,1223,737
614,1223,1009,1223,737,1008
1223,1009,1223,737,1008,276
1009,1223,737,1008,276,1008
1223,737,1008,276,1008,118
737,1008,276,1008,118,1008
1008,276,1008,118,1008,231
276,1008,118,1008,231,895
1008,118,1008,231,895,1001
118,1008,231,895,1001,195
1008,231,895,1001,195,115
231,895,1001,195,115,1288
895,1001,195,115,1288,1288
1001,195,115,1288,1288,47
195,115,1288,1288,47,1001
115,1288,1288,47,1001,968
1288,1288,47,1001,968,277
1288,47,1001,968,277,11
47,1001,968,277,11,971
1001,968,277,11,971,613
968,277,11,971,613,1084
277,11,971,613,1084,806
11,971,613,1084,806,1362
971,613,1084,806,1362,1358
613,1084,806,1362,1358,1326
1084,806,1362,1358,1326,465
806,1362,1358,1326,465,1080
1362,1358,1326,465,1080,1008
1358,1326,465,1080,1008,614
1326,465,1080,1008,614,347
465,1080,1008,614,347,79
1080,1008,614,347,79,732
1008,614,347,79,732,199
614,347,79,732,199,162
347,79,732,199,162,1009
79,732,199,162,1009,197
732,199,162,1009,197,970
199,162,1009,197,970,234
162,1009,197,970,234,809
1009,197,970,234,809,1009
197,970,234,809,1009,888
970,234,809,1009,888,768
234,809,1009,888,768,199
809,1009,888,768,199,951
1009,888,768,199,951,971
888,768,199,951,971,89
768,199,951,971,89,1508
199,951,971,89,1508,83
951,971,89,1508,83,883
971,89,1508,83,883,1009
89,1508,83,883,1009,971
1508,83,883,1009,971,203
83,883,1009,971,203,79
883,1009,971,203,79,1009
1009,971,203,79,1009,971
971,203,79,1009,971,813
203,79,1009,971,813,1075
79,1009,971,813,1075,735
1009,971,813,1075,735,971
971,813,1075,735,971,89
813,1075,735,971,89,239
1075,735,971,89,239,120
735,971,89,239,120,1009
971,89,239,120,1009,1087
89,239,120,1009,1087,1008
239,120,1009,1087,1008,1008
120,1009,1087,1008,1008,159
1009,1087,1008,1008,159,1223
1087,1008,1008,159,1223,239
1008,1008,159,1223,239,1032
1008,159,1223,239,1032,660
159,1223,239,1032,660,813
1223,239,1032,660,813,660
239,1032,660,813,660,276
1032,660,813,660,276,660
660,813,660,276,660,1009
813,660,276,660,1009,1008
660,276,660,1009,1008,1008
276,660,1009,1008,1008,314
660,1009,1008,1008,314,1282
1009,1008,1008,314,1282,1009
1008,1008,314,1282,1009,972
1008,314,1282,1009,972,1009
314,1282,1009,972,1009,233
1282,1009,972,1009,233,232
1009,972,1009,233,232,814
972,1009,233,232,814,1468
1009,233,232,814,1468,1008
233,232,814,1468,1008,126
232,814,1468,1008,126,1008
814,1468,1008,126,1008,276
1468,1008,126,1008,276,1009
1008,126,1008,276,1009,971
126,1008,276,1009,971,971
1008,276,1009,971,971,971
276,1009,971,971,971,1011
1009,971,971,971,1011,315
971,971,971,1011,315,778
971,971,1011,315,778,779
971,1011,315,778,779,501
1011,315,778,779,501,1008
315,778,779,501,1008,1009
778,779,501,1008,1009,779
779,501,1008,1009,779,236
501,1008,1009,779,236,779
1008,1009,779,236,779,779
1009,779,236,779,779,779
779,236,779,779,779,779
236,779,779,779,779,779
779,779,779,779,779,1073
779,779,779,779,1073,1035
779,779,779,1073,1035,1035
779,779,1073,1035,1035,308
779,1073,1035,1035,308,1008
1073,1035,1035,308,1008,971
1035,1035,308,1008,971,200
1035,308,1008,971,200,884
308,1008,971,200,884,1008
1008,971,200,884,1008,971
971,200,884,1008,971,971
200,884,1008,971,971,1039
884,1008,971,971,1039,971
1008,971,971,1039,971,87
971,971,1039,971,87,1008
971,1039,971,87,1008,1282
1039,971,87,1008,1282,1396
971,87,1008,1282,1396,848
87,1008,1282,1396,848,347
1008,1282,1396,848,347,963
1282,1396,848,347,963,1508
1396,848,347,963,1508,1471
848,347,963,1508,1471,156
347,963,1508,1471,156,812
963,1508,1471,156,812,971
1508,1471,156,812,971,275
1471,156,812,971,275,853
156,812,971,275,853,159
812,971,275,853,159,387
971,275,853,159,387,970
275,853,159,387,970,931
853,159,387,970,931,971
159,387,970,931,971,277
387,970,931,971,277,1008
970,931,971,277,1008,276
931,971,277,1008,276,659
971,277,1008,276,659,230
277,1008,276,659,230,1279
1008,276,659,230,1279,1279
276,659,230,1279,1279,1009
659,230,1279,1279,1009,730
230,1279,1279,1009,730,1009
1279,1279,1009,730,1009,1009
1279,1009,730,1009,1009,883
1009,730,1009,1009,883,77
730,1009,1009,883,77,918
1009,1009,883,77,918,1277
1009,883,77,918,1277,156
883,77,918,1277,156,1037
77,918,1277,156,1037,1009
918,1277,156,1037,1009,195
1277,156,1037,1009,195,1237
156,1037,1009,195,1237,1009
1037,1009,195,1237,1009,308
1009,195,1237,1009,308,1217
195,1237,1009,308,1217,1009
1237,1009,308,1217,1009,970
1009,308,1217,1009,970,1008
308,1217,1009,970,1008,1329
1217,1009,970,1008,1329,81
1009,970,1008,1329,81,1009
970,1008,1329,81,1009,276
1008,1329,81,1009,276,1008
1329,81,1009,276,1008,231
81,1009,276,1008,231,1008
1009,276,1008,231,1008,846
276,1008,231,1008,846,971
1008,231,1008,846,971,461
231,1008,846,971,461,461
1008,846,971,461,461,1358
846,971,461,461,1358,1008
971,461,461,1358,1008,1009
461,461,1358,1008,1009,1009
461,1358,1008,1009,1009,270
1358,1008,1009,1009,270,461
1008,1009,1009,270,461,461
1009,1009,270,461,461,237
1009,270,461,461,237,276
270,461,461,237,276,52
461,461,237,276,52,1034
461,237,276,52,1034,11
237,276,52,1034,11,1009
276,52,1034,11,1009,200
52,1034,11,1009,200,1347
1034,11,1009,200,1347,425
11,1009,200,1347,425,1001
1009,200,1347,425,1001,3
200,1347,425,1001,3,276
1347,425,1001,3,276,845
425,1001,3,276,845,352
1001,3,276,845,352,1008
3,276,845,352,1008,239
276,845,352,1008,239,734
845,352,1008,239,734,1009
352,1008,239,734,1009,1009
1008,239,734,1009,1009,884
239,734,1009,1009,884,1008
734,1009,1009,884,1008,83
1009,1009,884,1008,83,313
1009,884,1008,83,313,885
884,1008,83,313,885,655
1008,83,313,885,655,1277
83,313,885,655,1277,971
313,885,655,1277,971,655
885,655,1277,971,655,971
655,1277,971,655,971,1322
1277,971,655,971,1322,1008
971,655,971,1322,1008,849
655,971,1322,1008,849,1318
971,1322,1008,849,1318,423
1322,1008,849,1318,423,539
1008,849,1318,423,539,773
849,1318,423,539,773,1189
1318,423,539,773,1189,196
423,539,773,1189,196,1009
539,773,1189,196,1009,971
773,1189,196,1009,971,156
1189,196,1009,971,156,971
196,1009,971,156,971,971
1009,971,156,971,971,125
971,156,971,971,125,879
156,971,971,125,879,1009
971,971,125,879,1009,87
971,125,879,1009,87,1005
125,879,1009,87,1005,971
879,1009,87,1005,971,691
1009,87,1005,971,691,275
87,1005,971,691,275,1048
1005,971,691,275,1048,737
971,691,275,1048,737,81
691,275,1048,737,81,737
275,1048,737,81,737,1009
1048,737,81,737,1009,857
737,81,737,1009,857,1276
81,737,1009,857,1276,884
737,1009,857,1276,884,691
1009,857,1276,884,691,277
857,1276,884,691,277,1041
1276,884,691,277,1041,1264
884,691,277,1041,1264,1048
691,277,1041,1264,1048,1010
277,1041,1264,1048,1010,1011
1041,1264,1048,1010,1011,1008
1264,1048,1010,1011,1008,239
1048,1010,1011,1008,239,159
1010,1011,1008,239,159,1009
1011,1008,239,159,1009,737
1008,239,159,1009,737,1011
239,159,1009,737,1011,1008
159,1009,737,1011,1008,958
1009,737,1011,1008,958,1009
737,1011,1008,958,1009,1087
1011,1008,958,1009,1087,812
1008,958,1009,1087,812,1000
958,1009,1087,812,1000,883
1009,1087,812,1000,883,1241
1087,812,1000,883,1241,811
812,1000,883,1241,811,971
1000,883,1241,811,971,971
883,1241,811,971,971,238
1241,811,971,971,238,384
811,971,971,238,384,1112
971,971,238,384,1112,193
971,238,384,1112,193,888
238,384,1112,193,888,78
384,1112,193,888,78,316
1112,193,888,78,316,1009
193,888,78,316,1009,347
888,78,316,1009,347,971
78,316,1009,347,971,886
316,1009,347,971,886,1009
1009,347,971,886,1009,971
347,971,886,1009,971,276
971,886,1009,971,276,971
886,1009,971,276,971,971
1009,971,276,971,971,1008
971,276,971,971,1008,1049
276,971,971,1008,1049,1008
971,971,1008,1049,1008,768
971,1008,1049,1008,768,805
1008,1049,1008,768,805,806
1049,1008,768,805,806,768
1008,768,805,806,768,806
768,805,806,768,806,971
805,806,768,806,971,1259
806,768,806,971,1259,1009
768,806,971,1259,1009,739
806,971,1259,1009,739,855
971,1259,1009,739,855,1009
1259,1009,739,855,1009,203
1009,739,855,1009,203,583
739,855,1009,203,583,1118
855,1009,203,583,1118,2
1009,203,583,1118,2,1008
203,583,1118,2,1008,275
583,1118,2,1008,275,652
1118,2,1008,275,652,658
2,1008,275,652,658,276
1008,275,652,658,276,1009
275,652,658,276,1009,849
652,658,276,1009,849,1359
658,276,1009,849,1359,970
276,1009,849,1359,970,423
1009,849,1359,970,423,819
849,1359,970,423,819,276
1359,970,423,819,276,1009
970,423,819,276,1009,350
423,819,276,1009,350,1008
819,276,1009,350,1008,970
276,1009,350,1008,970,971
1009,350,1008,970,971,276
350,1008,970,971,276,857
1008,970,971,276,857,314
970,971,276,857,314,15
971,276,857,314,15,995
276,857,314,15,995,164
857,314,15,995,164,1000
314,15,995,164,1000,1000
15,995,164,1000,1000,276
995,164,1000,1000,276,971
164,1000,1000,276,971,1009
1000,1000,276,971,1009,883
1000,276,971,1009,883,236
276,971,1009,883,236,1009
971,1009,883,236,1009,504
1009,883,236,1009,504,276
883,236,1009,504,276,1035
236,1009,504,276,1035,1009
1009,504,276,1035,1009,1032
504,276,1035,1009,1032,1035
276,1035,1009,1032,1035,41
1035,1009,1032,1035,41,314
1009,1032,1035,41,314,1396
1032,1035,41,314,1396,1008
1035,41,314,1396,1008,504
41,314,1396,1008,504,5
314,1396,1008,504,5,1073
1396,1008,504,5,1073,1035
1008,504,5,1073,1035,971
504,5,1073,1035,971,879
5,1073,1035,971,879,1009
1073,1035,971,879,1009,1152
1035,971,879,1009,1152,349
971,879,1009,1152,349,1009
879,1009,1152,349,1009,613
1009,1152,349,1009,613,1009
1152,349,1009,613,1009,857
349,1009,613,1009,857,236
1009,613,1009,857,236,1035
613,1009,857,236,1035,201
1009,857,236,1035,201,1086
857,236,1035,201,1086,1009
236,1035,201,1086,1009,275
1035,201,1086,1009,275,1009
201,1086,1009,275,1009,157
1086,1009,275,1009,157,1280
1009,275,1009,157,1280,81
275,1009,157,1280,81,1242
1009,157,1280,81,1242,1009
157,1280,81,1242,1009,1160
1280,81,1242,1009,1160,157
81,1242,1009,1160,157,1008
1242,1009,1160,157,1008,1008
1009,1160,157,1008,1008,1471
1160,157,1008,1008,1471,269
157,1008,1008,1471,269,1008
1008,1008,1471,269,1008,1008
1008,1471,269,1008,1008,1008
1471,269,1008,1008,1008,157
269,1008,1008,1008,157,158
1008,1008,1008,157,158,239
1008,1008,157,158,239,819
1008,157,158,239,819,1151
157,158,239,819,1151,998
158,239,819,1151,998,1307
239,819,1151,998,1307,1008
819,1151,998,1307,1008,1009
1151,998,1307,1008,1009,1008
998,1307,1008,1009,1008,270
1307,1008,1009,1008,270,811
1008,1009,1008,270,811,973
1009,1008,270,811,973,42
1008,270,811,973,42,1117
270,811,973,42,1117,970
811,973,42,1117,970,1309
973,42,1117,970,1309,773
42,1117,970,1309,773,1009
1117,970,1309,773,1009,1009
970,1309,773,1009,1009,1009
1309,773,1009,1009,1009,500
773,1009,1009,1009,500,1160
1009,1009,1009,500,1160,312
1009,1009,500,1160,312,1319
1009,500,1160,312,1319,1050
500,1160,312,1319,1050,768
1160,312,1319,1050,768,1009
312,1319,1050,768,1009,1104
1319,1050,768,1009,1104,614
1050,768,1009,1104,614,1282
768,1009,1104,614,1282,1009
1009,1104,614,1282,1009,1008
1104,614,1282,1009,1008,1008
614,1282,1009,1008,1008,1000
1282,1009,1008,1008,1000,349
1009,1008,1008,1000,349,276
1008,1008,1000,349,276,126
1008,1000,349,276,126,1314
1000,349,276,126,1314,164
349,276,126,1314,164,44
276,126,1314,164,44,239
126,1314,164,44,239,998
1314,164,44,239,998,1008
164,44,239,998,1008,1047
44,239,998,1008,1047,1037
239,998,1008,1047,1037,1009
998,1008,1047,1037,1009,998
1008,1047,1037,1009,998,1002
1047,1037,1009,998,1002,998
1037,1009,998,1002,998,998
1009,998,1002,998,998,1205
998,1002,998,998,1205,997
1002,998,998,1205,997,998
998,998,1205,997,998,276
998,1205,997,998,276,740
1205,997,998,276,740,992
997,998,276,740,992,971
998,276,740,992,971,808
276,740,992,971,808,276
740,992,971,808,276,1009
992,971,808,276,1009,1000
971,808,276,1009,1000,1277
808,276,1009,1000,1277,315
276,1009,1000,1277,315,1008
1009,1000,1277,315,1008,1430
1000,1277,315,1008,1430,500
1277,315,1008,1430,500,1009
315,1008,1430,500,1009,850
1008,1430,500,1009,850,855
1430,500,1009,850,855,314
500,1009,850,855,314,231
1009,850,855,314,231,117
850,855,314,231,117,234
855,314,231,117,234,1009
314,231,117,234,1009,1009
231,117,234,1009,1009,1128
117,234,1009,1009,1128,1009
234,1009,1009,1128,1009,233
1009,1009,1128,1009,233,276
1009,1128,1009,233,276,1008
1128,1009,233,276,1008,1009
1009,233,276,1008,1009,1009
233,276,1008,1009,1009,167
276,1008,1009,1009,167,201
1008,1009,1009,167,201,1009
1009,1009,167,201,1009,119
1009,167,201,1009,119,845
167,201,1009,119,845,923
201,1009,119,845,923,193
1009,119,845,923,193,88
119,845,923,193,88,316
845,923,193,88,316,1009
923,193,88,316,1009,971
193,88,316,1009,971,232
88,316,1009,971,232,276
316,1009,971,232,276,1009
1009,971,232,276,1009,1424
971,232,276,1009,1424,238
232,276,1009,1424,238,352
276,1009,1424,238,352,1236
1009,1424,238,352,1236,1008
1424,238,352,1236,1008,1009
238,352,1236,1008,1009,1396
352,1236,1008,1009,1396,277
1236,1008,1009,1396,277,1226
1008,1009,1396,277,1226,773
1009,1396,277,1226,773,1008
1396,277,1226,773,1008,692
277,1226,773,1008,692,1001
1226,773,1008,692,1001,162
773,1008,692,1001,162,997
1008,692,1001,162,997,1276
692,1001,162,997,1276,48
1001,162,997,1276,48,1394
162,997,1276,48,1394,1008
997,1276,48,1394,1008,1009
1276,48,1394,1008,1009,314
48,1394,1008,1009,314,1009
1394,1008,1009,314,1009,4
1008,1009,314,1009,4,1009
1009,314,1009,4,1009,1244
314,1009,4,1009,1244,1244
1009,4,1009,1244,1244,1001
4,1009,1244,1244,1001,1001
1009,1244,1244,1001,1001,236
1244,1244,1001,1001,236,1442
1244,1001,1001,236,1442,614
1001,1001,236,1442,614,1165
1001,236,1442,614,1165,971
236,1442,614,1165,971,1164
1442,614,1165,971,1164,308
614,1165,971,1164,308,1001
1165,971,1164,308,1001,1009
971,1164,308,1001,1009,809
1164,308,1001,1009,809,276
308,1001,1009,809,276,1129
1001,1009,809,276,1129,1008
1009,809,276,1129,1008,276
809,276,1129,1008,276,276
276,1129,1008,276,276,1035
1129,1008,276,276,1035,850
1008,276,276,1035,850,1001
276,276,1035,850,1001,43
276,1035,850,1001,43,197
1035,850,1001,43,197,117
850,1001,43,197,117,1119
1001,43,197,117,1119,117
43,197,117,1119,117,1280
197,117,1119,117,1280,42
117,1119,117,1280,42,807
1119,117,1280,42,807,117
117,1280,42,807,117,813
1280,42,807,117,813,117
42,807,117,813,117,307
807,117,813,117,307,545
117,813,117,307,545,1388
813,117,307,545,1388,158
117,307,545,1388,158,80
307,545,1388,158,80,1008
545,1388,158,80,1008,1008
1388,158,80,1008,1008,466
158,80,1008,1008,466,971
80,1008,1008,466,971,1009
1008,1008,466,971,1009,1205
1008,466,971,1009,1205,168
466,971,1009,1205,168,1009
971,1009,1205,168,1009,849
1009,1205,168,1009,849,276
1205,168,1009,849,276,42
168,1009,849,276,42,423
1009,849,276,42,423,1282
849,276,42,423,1282,42
276,42,423,1282,42,1043
42,423,1282,42,1043,1166
423,1282,42,1043,1166,1009
1282,42,1043,1166,1009,1243
42,1043,1166,1009,1243,1243
1043,1166,1009,1243,1243,307
1166,1009,1243,1243,307,203
1009,1243,1243,307,203,1224
1243,1243,307,203,1224,1008
1243,307,203,1224,1008,312
307,203,1224,1008,312,1224
203,1224,1008,312,1224,1262
1224,1008,312,1224,1262,344
1008,312,1224,1262,344,774
312,1224,1262,344,774,971
1224,1262,344,774,971,276
1262,344,774,971,276,276
344,774,971,276,276,1008
774,971,276,276,1008,847
971,276,276,1008,847,970
276,276,1008,847,970,1030
276,1008,847,970,1030,12
1008,847,970,1030,12,1008
847,970,1030,12,1008,276
970,1030,12,1008,276,809
1030,12,1008,276,809,849
12,1008,276,809,849,344
1008,276,809,849,344,269
276,809,849,344,269,307
809,849,344,269,307,845
849,344,269,307,845,307
344,269,307,845,307,307
269,307,845,307,307,307
307,845,307,307,307,1037
845,307,307,307,1037,269
307,307,307,1037,269,923
307,307,1037,269,923,971
307,1037,269,923,971,345
1037,269,923,971,345,345
269,923,971,345,345,345
923,971,345,345,345,345
971,345,345,345,345,345
345,345,345,345,345,306
345,345,345,345,306,306
345,345,345,306,306,769
345,345,306,306,769,845
345,306,306,769,845,971
306,306,769,845,971,269
306,769,845,971,269,269
769,845,971,269,269,269
845,971,269,269,269,269
971,269,269,269,269,269
269,269,269,269,269,307
269,269,269,269,307,124
269,269,269,307,124,884
269,269,307,124,884,194
269,307,124,884,194,306
307,124,884,194,306,307
124,884,194,306,307,307
884,194,306,307,307,307
194,306,307,307,307,307
306,307,307,307,307,460
307,307,307,307,460,460
307,307,307,460,460,307
307,307,460,460,307,307
307,460,460,307,307,307
460,460,307,307,307,307
460,307,307,307,307,307
307,307,307,307,307,307
307,307,307,307,307,307
307,307,307,307,307,307
307,307,307,307,307,845
307,307,307,307,845,307
307,307,307,845,307,307
307,307,845,307,307,1008
307,845,307,307,1008,275
845,307,307,1008,275,79
307,307,1008,275,79,79
307,1008,275,79,79,117
1008,275,79,79,117,1008
275,79,79,117,1008,269
79,79,117,1008,269,1232
79,117,1008,269,1232,1313
117,1008,269,1232,1313,1186
1008,269,1232,1313,1186,930
269,1232,1313,1186,930,1186
1232,1313,1186,930,1186,51
1313,1186,930,1186,51,968
1186,930,1186,51,968,1008
930,1186,51,968,1008,935
1186,51,968,1008,935,1009
51,968,1008,935,1009,1037
968,1008,935,1009,1037,1281
1008,935,1009,1037,1281,346
935,1009,1037,1281,346,1009
1009,1037,1281,346,1009,808
1037,1281,346,1009,808,89
1281,346,1009,808,89,614
346,1009,808,89,614,809
1009,808,89,614,809,848
808,89,614,809,848,808
89,614,809,848,808,808
614,809,848,808,808,808
809,848,808,808,808,808
848,808,808,808,808,770
808,808,808,808,770,808
808,808,808,770,808,1009
808,808,770,808,1009,1008
808,770,808,1009,1008,1009
770,808,1009,1008,1009,1008
808,1009,1008,1009,1008,999
1009,1008,1009,1008,999,1008
1008,1009,1008,999,1008,1009
1009,1008,999,1008,1009,734
1008,999,1008,1009,734,1042
999,1008,1009,734,1042,1180
1008,1009,734,1042,1180,1205
1009,734,1042,1180,1205,1009
734,1042,1180,1205,1009,1118
1042,1180,1205,1009,1118,812
1180,1205,1009,1118,812,1186
1205,1009,1118,812,1186,239
1009,1118,812,1186,239,620
1118,812,1186,239,620,162
812,1186,239,620,162,242
1186,239,620,162,242,155
239,620,162,242,155,1236
620,162,242,155,1236,1009
162,242,155,1236,1009,1009
242,155,1236,1009,1009,79
155,1236,1009,1009,79,614
1236,1009,1009,79,614,276
1009,1009,79,614,276,315
1009,79,614,276,315,239
79,614,276,315,239,1008
614,276,315,239,1008,173
276,315,239,1008,173,239
315,239,1008,173,239,579
239,1008,173,239,579,971
1008,173,239,579,971,1008
173,239,579,971,1008,970
239,579,971,1008,970,127
579,971,1008,970,127,1008
971,1008,970,127,1008,1009
1008,970,127,1008,1009,1466
970,127,1008,1009,1466,1009
127,1008,1009,1466,1009,1008
1008,1009,1466,1009,1008,462
1009,1466,1009,1008,462,1009
1466,1009,1008,462,1009,165
1009,1008,462,1009,165,43
1008,462,1009,165,43,1508
462,1009,165,43,1508,1009
1009,165,43,1508,1009,998
165,43,1508,1009,998,1009
43,1508,1009,998,1009,1008
1508,1009,998,1009,1008,1008
1009,998,1009,1008,1008,1008
998,1009,1008,1008,1008,540
1009,1008,1008,1008,540,1407
1008,1008,1008,540,1407,384
1008,1008,540,1407,384,925
1008,540,1407,384,925,53
540,1407,384,925,53,1037
1407,384,925,53,1037,1407
384,925,53,1037,1407,313
925,53,1037,1407,313,691
53,1037,1407,313,691,50
1037,1407,313,691,50,1087
1407,313,691,50,1087,1009
313,691,50,1087,1009,1009
691,50,1087,1009,1009,1029
50,1087,1009,1009,1029,736
1087,1009,1009,1029,736,313
1009,1009,1029,736,313,1028
1009,1029,736,313,1028,345
1029,736,313,1028,345,1009
736,313,1028,345,1009,354
313,1028,345,1009,354,1508
1028,345,1009,354,1508,1356
345,1009,354,1508,1356,808
1009,354,1508,1356,808,1035
354,1508,1356,808,1035,1009
1508,1356,808,1035,1009,1352
1356,808,1035,1009,1352,1008
808,1035,1009,1352,1008,1349
1035,1009,1352,1008,1349,1104
1009,1352,1008,1349,1104,1509
1352,1008,1349,1104,1509,1509
1008,1349,1104,1509,1509,1009
1349,1104,1509,1509,1009,971
1104,1509,1509,1009,971,972
1509,1509,1009,971,972,972
1509,1009,971,972,972,846
1009,971,972,972,846,773
971,972,972,846,773,241
972,972,846,773,241,45
972,846,773,241,45,3
846,773,241,45,3,971
773,241,45,3,971,124
241,45,3,971,124,774
45,3,971,124,774,881
3,971,124,774,881,970
971,124,774,881,970,81
124,774,881,970,81,1009
774,881,970,81,1009,352
881,970,81,1009,352,1032
970,81,1009,352,1032,1009
81,1009,352,1032,1009,125
1009,352,1032,1009,125,653
352,1032,1009,125,653,1009
1032,1009,125,653,1009,87
1009,125,653,1009,87,276
125,653,1009,87,276,1040
653,1009,87,276,1040,422
1009,87,276,1040,422,1008
87,276,1040,422,1008,242
276,1040,422,1008,242,1008
1040,422,1008,242,1008,1514
422,1008,242,1008,1514,1008
1008,242,1008,1514,1008,276
242,1008,1514,1008,276,1311
1008,1514,1008,276,1311,1001
1514,1008,276,1311,1001,846
1008,276,1311,1001,846,811
276,1311,1001,846,811,811
1311,1001,846,811,811,1009
1001,846,811,811,1009,1220
846,811,811,1009,1220,845
811,811,1009,1220,845,161
811,1009,1220,845,161,276
1009,1220,845,161,276,968
1220,845,161,276,968,196
845,161,276,968,196,313
161,276,968,196,313,970
276,968,196,313,970,200
968,196,313,970,200,42
196,313,970,200,42,1142
313,970,200,42,1142,122
970,200,42,1142,122,1009
200,42,1142,122,1009,1008
42,1142,122,1009,1008,5
1142,122,1009,1008,5,1009
122,1009,1008,5,1009,694
1009,1008,5,1009,694,314
1008,5,1009,694,314,1047
5,1009,694,314,1047,1008
1009,694,314,1047,1008,425
694,314,1047,1008,425,308
314,1047,1008,425,308,1002
1047,1008,425,308,1002,1183
1008,425,308,1002,1183,662
425,308,1002,1183,662,1008
308,1002,1183,662,1008,79
1002,1183,662,1008,79,163
1183,662,1008,79,163,1034
662,1008,79,163,1034,1000
1008,79,163,1034,1000,772
79,163,1034,1000,772,1009
163,1034,1000,772,1009,1009
1034,1000,772,1009,1009,845
1000,772,1009,1009,845,276
772,1009,1009,845,276,1009
1009,1009,845,276,1009,1128
1009,845,276,1009,1128,993
845,276,1009,1128,993,197
276,1009,1128,993,197,1225
1009,1128,993,197,1225,1035
